date,ticker,open,high,low,close,adj_close,volume
2022-06-01,TSLA,280.13,282.48,280.13,282.48,282.48,363947293
2022-06-02,TSLA,269.47,269.47,267.8,267.8,267.8,1103589108
2022-06-03,TSLA,264.84,264.84,261.42,263.69,263.69,293477549
2022-06-06,TSLA,256.41,256.41,254.3,255.23,255.23,483703595
2022-06-07,TSLA,263.93,271.91,263.93,266.06,266.06,386408524
2022-06-08,TSLA,274.18,274.18,271.45,272.99,272.99,1278771286
2022-06-09,TSLA,269.43,272.54,266.61,268.47,268.47,769117152
2022-06-10,TSLA,286.04,286.04,283.28,284.16,284.16,793447595
2022-06-13,TSLA,288.69,293.1,288.36,291.36,291.36,411763703
2022-06-14,TSLA,286.39,294.87,286.39,289.15,289.15,668257343
2022-06-15,TSLA,271.07,271.76,267.64,271.76,271.76,505936040
2022-06-16,TSLA,285.9,287.92,285.9,287.92,287.92,1006830393
2022-06-17,TSLA,278.55,279.33,273.46,278.23,278.23,441348477
2022-06-20,TSLA,269.38,269.38,264.89,267.15,267.15,1776438970
2022-06-21,TSLA,273.6,276.57,273.6,274.2,274.2,292697944
2022-06-22,TSLA,293.59,297.44,288.39,291.58,291.58,493033706
2022-06-23,TSLA,298.98,302.0,297.06,302.0,302.0,2188145691
2022-06-24,TSLA,304.4,306.43,304.4,306.43,306.43,616098093
2022-06-27,TSLA,308.25,311.18,304.42,311.18,311.18,363421109
2022-06-28,TSLA,316.95,323.11,313.91,318.04,318.04,912266698
2022-06-29,TSLA,326.94,326.94,324.29,324.29,324.29,601396287
2022-06-30,TSLA,324.11,327.72,324.11,326.74,326.74,484427261
2022-07-01,TSLA,328.45,329.74,327.75,327.75,327.75,414456057
2022-07-04,TSLA,327.08,332.35,327.08,327.4,327.4,4211244991
2022-07-05,TSLA,324.26,324.26,321.04,321.44,321.44,687841409
2022-07-06,TSLA,316.94,321.63,314.75,319.35,319.35,251929434
2022-07-07,TSLA,304.5,306.26,304.5,306.26,306.26,1960030468
2022-07-08,TSLA,302.79,305.66,302.79,305.66,305.66,1154164500
2022-07-11,TSLA,297.95,302.59,297.95,298.35,298.35,505025833
2022-07-12,TSLA,289.08,293.61,288.3,290.37,290.37,456970112
2022-07-13,TSLA,293.98,293.98,289.2,291.82,291.82,1198196896
2022-07-14,TSLA,302.94,302.94,302.3,302.3,302.3,689756368
2022-07-15,TSLA,310.18,310.18,309.47,309.47,309.47,251867398
2022-07-18,TSLA,297.89,297.89,297.7,297.7,297.7,2337491023
2022-07-19,TSLA,288.2,290.57,285.65,290.57,290.57,616522713
2022-07-20,TSLA,297.3,297.63,291.99,297.63,297.63,1962221412
2022-07-21,TSLA,293.45,293.45,287.35,290.55,290.55,1722531718
2022-07-22,TSLA,291.0,291.88,289.06,289.06,289.06,438729791
2022-07-25,TSLA,295.52,295.52,288.76,293.21,293.21,1486832594
2022-07-26,TSLA,288.19,290.21,281.74,286.33,286.33,541110717
2022-07-27,TSLA,284.95,287.23,284.95,287.23,287.23,260986606
2022-07-28,TSLA,276.43,283.95,273.63,277.94,277.94,620006859
2022-07-29,TSLA,271.21,277.15,271.21,273.93,273.93,1015434565
2022-08-01,TSLA,275.18,280.62,274.75,276.26,276.26,605980285
2022-08-02,TSLA,263.53,270.05,263.53,265.61,265.61,665314883
2022-08-03,TSLA,268.53,272.95,268.53,268.68,268.68,1588632828
2022-08-04,TSLA,269.63,270.02,268.68,268.68,268.68,852681278
2022-08-05,TSLA,274.59,274.59,272.55,272.55,272.55,482273053
2022-08-08,TSLA,275.58,275.58,270.03,274.21,274.21,1218904320
2022-08-09,TSLA,286.35,287.36,278.22,283.86,283.86,900630237
2022-08-10,TSLA,282.35,288.13,282.35,284.89,284.89,176183587
2022-08-11,TSLA,279.24,284.28,279.24,281.99,281.99,1034321763
2022-08-12,TSLA,283.9,283.9,282.99,282.99,282.99,1011901655
2022-08-15,TSLA,285.79,287.0,285.79,287.0,287.0,809617666
2022-08-16,TSLA,286.07,291.91,286.07,287.49,287.49,1365819359
2022-08-17,TSLA,286.95,290.02,283.11,287.92,287.92,534351195
2022-08-18,TSLA,281.75,283.46,281.75,283.05,283.05,978860671
2022-08-19,TSLA,278.6,279.19,278.53,278.53,278.53,312409185
2022-08-22,TSLA,268.75,269.07,265.41,269.07,269.07,1021210198
2022-08-23,TSLA,281.3,285.06,280.48,281.23,281.23,2582014686
2022-08-24,TSLA,273.7,276.32,268.54,272.76,272.76,440352538
2022-08-25,TSLA,267.6,270.87,266.31,268.2,268.2,507049262
2022-08-26,TSLA,262.25,263.64,261.29,263.56,263.56,522424343
2022-08-29,TSLA,267.85,272.0,265.04,269.65,269.65,864791448
2022-08-30,TSLA,267.0,267.8,267.0,267.8,267.8,422702101
2022-08-31,TSLA,277.76,279.76,273.78,276.42,276.42,1029921504
2022-09-01,TSLA,273.33,273.33,271.54,271.94,271.94,1329546797
2022-09-02,TSLA,274.89,274.89,273.98,273.98,273.98,1102237815
2022-09-05,TSLA,267.02,271.7,262.2,268.44,268.44,276840128
2022-09-06,TSLA,283.87,288.34,283.37,283.37,283.37,1453296990
2022-09-07,TSLA,275.61,275.61,275.22,275.22,275.22,1403760366
2022-09-08,TSLA,277.4,280.28,275.29,277.49,277.49,1316308182
2022-09-09,TSLA,282.34,282.34,277.99,282.06,282.06,1000439608
2022-09-12,TSLA,285.09,286.43,285.09,285.13,285.13,912878715
2022-09-13,TSLA,284.32,284.32,283.95,283.95,283.95,1486118670
2022-09-14,TSLA,284.39,284.39,279.23,283.17,283.17,2536644781
2022-09-15,TSLA,281.41,284.74,279.0,283.62,283.62,451540542
2022-09-16,TSLA,284.13,284.13,278.95,282.72,282.72,1527464850
2022-09-19,TSLA,287.64,291.46,287.64,289.75,289.75,759575088
2022-09-20,TSLA,303.71,311.21,301.53,306.37,306.37,740026214
2022-09-21,TSLA,305.15,305.15,297.39,302.27,302.27,318165290
2022-09-22,TSLA,294.91,295.16,291.86,292.24,292.24,674260002
2022-09-23,TSLA,289.17,292.28,289.17,291.74,291.74,439716617
2022-09-26,TSLA,310.97,313.61,306.56,311.32,311.32,605574009
2022-09-27,TSLA,303.36,305.28,303.36,305.28,305.28,413880635
2022-09-28,TSLA,318.11,318.21,318.11,318.21,318.21,611028992
2022-09-29,TSLA,334.19,334.19,327.01,332.0,332.0,626922687
2022-09-30,TSLA,330.55,330.55,322.38,327.59,327.59,847713218
2022-10-03,TSLA,333.34,333.34,332.45,332.45,332.45,303578287
2022-10-04,TSLA,345.42,351.92,341.4,346.43,346.43,336022644
2022-10-05,TSLA,344.04,348.24,342.96,343.33,343.33,993901397
2022-10-06,TSLA,340.47,345.97,340.47,341.75,341.75,495727594
2022-10-07,TSLA,339.75,339.89,333.92,336.98,336.98,1524173105
2022-10-10,TSLA,331.14,331.14,324.85,328.7,328.7,915665639
2022-10-11,TSLA,323.95,323.95,323.5,323.57,323.57,1151184547
2022-10-12,TSLA,312.87,313.97,312.87,313.97,313.97,1864792068
2022-10-13,TSLA,313.09,314.39,313.09,314.39,314.39,664252902
2022-10-14,TSLA,305.67,309.82,305.67,308.55,308.55,566681500
2022-10-17,TSLA,312.47,313.77,306.05,310.51,310.51,1349529096
2022-10-18,TSLA,298.51,298.81,298.51,298.81,298.81,1085936014
2022-10-19,TSLA,300.38,301.44,298.65,301.44,301.44,714863243
2022-10-20,TSLA,307.76,311.91,307.05,307.93,307.93,1843394931
2022-10-21,TSLA,294.97,296.18,289.08,293.1,293.1,704256654
2022-10-24,TSLA,293.78,296.0,291.63,296.0,296.0,815787271
2022-10-25,TSLA,307.56,312.05,305.3,305.38,305.38,810152930
2022-10-26,TSLA,298.78,303.44,294.75,296.42,296.42,456565925
2022-10-27,TSLA,312.0,312.0,306.36,309.23,309.23,838018918
2022-10-28,TSLA,312.0,312.64,310.02,312.64,312.64,1849268710
2022-10-31,TSLA,305.59,309.08,305.59,307.33,307.33,1044684736
2022-11-01,TSLA,306.27,311.65,306.27,307.05,307.05,814950599
2022-11-02,TSLA,310.48,315.17,307.93,311.52,311.52,725912201
2022-11-03,TSLA,310.24,312.26,306.95,312.26,312.26,975558043
2022-11-04,TSLA,317.33,317.33,313.98,316.65,316.65,1254320686
2022-11-07,TSLA,309.45,310.88,309.45,309.6,309.6,1152896488
2022-11-08,TSLA,313.34,313.34,311.06,311.06,311.06,655481791
2022-11-09,TSLA,297.6,300.41,297.6,300.41,300.41,972002521
2022-11-10,TSLA,300.58,304.52,299.72,299.72,299.72,1066836799
2022-11-11,TSLA,294.71,296.72,291.19,293.17,293.17,437104566
2022-11-14,TSLA,289.46,293.25,287.96,287.96,287.96,884858519
2022-11-15,TSLA,299.44,305.03,295.47,297.15,297.15,218701352
2022-11-16,TSLA,306.91,309.51,299.65,305.51,305.51,1068498496
2022-11-17,TSLA,313.01,313.01,306.73,310.35,310.35,1188794770
2022-11-18,TSLA,301.13,306.29,301.13,302.14,302.14,1252650665
2022-11-21,TSLA,299.93,299.93,299.91,299.91,299.91,631098108
2022-11-22,TSLA,306.29,311.75,306.29,309.29,309.29,962869167
2022-11-23,TSLA,307.48,310.54,307.48,310.54,310.54,1879689249
2022-11-24,TSLA,327.53,332.43,327.39,329.24,329.24,1868238394
2022-11-25,TSLA,330.0,332.77,328.94,332.65,332.65,786022817
2022-11-28,TSLA,332.82,334.42,328.22,334.42,334.42,869641641
2022-11-29,TSLA,329.86,332.01,325.96,332.01,332.01,1557809783
2022-11-30,TSLA,330.14,333.28,330.14,333.28,333.28,325059496
2022-12-01,TSLA,334.89,337.78,328.54,332.17,332.17,658947586
2022-12-02,TSLA,334.94,340.68,334.94,338.27,338.27,1782606174
2022-12-05,TSLA,348.26,350.38,346.23,346.63,346.63,1435989973
2022-12-06,TSLA,337.68,340.05,337.68,340.05,340.05,998293886
2022-12-07,TSLA,331.79,331.79,324.65,329.08,329.08,324079870
2022-12-08,TSLA,316.94,316.94,313.39,314.47,314.47,776303306
2022-12-09,TSLA,319.62,319.62,317.01,318.64,318.64,561459814
2022-12-12,TSLA,311.19,313.81,309.3,310.12,310.12,975658652
2022-12-13,TSLA,291.11,294.02,291.11,294.02,294.02,492198175
2022-12-14,TSLA,299.91,299.91,292.77,297.03,297.03,432272166
2022-12-15,TSLA,318.68,318.68,316.29,316.29,316.29,231729391
2022-12-16,TSLA,318.89,318.89,316.39,316.39,316.39,1664986431
2022-12-19,TSLA,324.28,327.81,323.25,323.25,323.25,629311984
2022-12-20,TSLA,323.07,326.14,323.07,324.07,324.07,878992980
2022-12-21,TSLA,325.98,325.98,321.42,323.43,323.43,798828733
2022-12-22,TSLA,329.73,331.11,327.43,331.11,331.11,421588231
2022-12-23,TSLA,329.29,329.29,328.87,328.87,328.87,375797522
2022-12-26,TSLA,328.59,331.24,328.59,331.24,331.24,437597862
2022-12-27,TSLA,336.9,336.9,334.08,334.08,334.08,518317702
2022-12-28,TSLA,326.34,333.57,325.59,328.71,328.71,996703357
2022-12-29,TSLA,335.27,338.43,335.27,337.12,337.12,496239584
2022-12-30,TSLA,336.21,337.36,335.53,335.82,335.82,2281033299
2023-01-02,TSLA,331.43,331.43,324.81,329.69,329.69,1481455106
2023-01-03,TSLA,335.11,335.11,332.63,334.31,334.31,1299201562
2023-01-04,TSLA,325.29,328.29,325.29,327.04,327.04,744486039
2023-01-05,TSLA,324.16,329.51,324.16,327.43,327.43,1984372224
2023-01-06,TSLA,329.2,333.06,326.61,327.52,327.52,701826388
2023-01-09,TSLA,339.96,339.96,336.69,336.69,336.69,785038368
2023-01-10,TSLA,342.99,344.04,336.8,340.88,340.88,885784918
2023-01-11,TSLA,340.56,341.27,338.0,340.83,340.83,1218752734
2023-01-12,TSLA,350.85,353.09,348.04,348.04,348.04,1172196114
2023-01-13,TSLA,359.88,362.52,359.88,360.53,360.53,601492625
2023-01-16,TSLA,365.95,367.55,365.63,365.77,365.77,580966566
2023-01-17,TSLA,365.87,366.04,365.87,366.04,366.04,1174304358
2023-01-18,TSLA,354.03,358.36,346.1,354.4,354.4,1228600987
2023-01-19,TSLA,347.16,347.16,345.26,345.26,345.26,631740537
2023-01-20,TSLA,342.98,342.98,340.53,342.8,342.8,308640324
2023-01-23,TSLA,336.54,337.78,332.56,337.78,337.78,706342173
2023-01-24,TSLA,334.74,340.25,333.05,336.37,336.37,1162821805
2023-01-25,TSLA,333.9,338.83,333.9,337.01,337.01,2363123523
2023-01-26,TSLA,342.24,342.24,336.62,341.67,341.67,389831527
2023-01-27,TSLA,339.39,346.92,338.9,341.24,341.24,619273297
2023-01-30,TSLA,343.15,345.58,339.94,345.58,345.58,633238611
2023-01-31,TSLA,347.37,347.37,341.71,346.31,346.31,1804380585
2023-02-01,TSLA,330.97,330.97,328.13,329.78,329.78,783306875
2023-02-02,TSLA,323.91,323.91,321.26,322.28,322.28,464096964
2023-02-03,TSLA,321.3,324.43,316.65,321.28,321.28,1118458427
2023-02-06,TSLA,314.32,314.32,311.86,311.86,311.86,627476568
2023-02-07,TSLA,319.49,319.49,316.73,316.73,316.73,383698496
2023-02-08,TSLA,331.27,331.27,329.24,329.24,329.24,468167181
2023-02-09,TSLA,340.52,342.49,334.92,339.6,339.6,2264059261
2023-02-10,TSLA,336.63,340.57,336.63,337.95,337.95,1007286111
2023-02-13,TSLA,354.35,354.35,346.3,350.96,350.96,853329259
2023-02-14,TSLA,350.84,352.44,346.61,352.44,352.44,688526082
2023-02-15,TSLA,347.57,352.17,347.45,349.65,349.65,953156155
2023-02-16,TSLA,344.1,345.54,343.38,344.5,344.5,946367536
2023-02-17,TSLA,339.03,346.78,338.61,342.07,342.07,953167585
2023-02-20,TSLA,342.17,342.5,332.46,338.93,338.93,856964501
2023-02-21,TSLA,341.14,344.83,335.4,340.54,340.54,1347179524
2023-02-22,TSLA,342.47,342.47,342.08,342.08,342.08,811068123
2023-02-23,TSLA,343.34,343.34,341.86,342.27,342.27,444845104
2023-02-24,TSLA,346.18,349.58,340.55,346.2,346.2,553928550
2023-02-27,TSLA,353.49,358.92,353.49,356.83,356.83,243978041
2023-02-28,TSLA,366.4,366.4,364.27,365.58,365.58,2698846427
2023-03-01,TSLA,353.96,357.88,352.43,352.43,352.43,1342303164
2023-03-02,TSLA,330.24,334.98,327.02,330.79,330.79,486115935
2023-03-03,TSLA,340.52,340.52,338.78,338.78,338.78,675452294
2023-03-06,TSLA,325.77,327.56,324.85,327.56,327.56,545860559
2023-03-07,TSLA,324.06,326.33,324.06,325.88,325.88,2018313960
2023-03-08,TSLA,314.49,320.03,311.52,316.64,316.64,341232186
2023-03-09,TSLA,302.06,307.99,297.24,302.84,302.84,856774774
2023-03-10,TSLA,309.25,309.25,304.17,307.12,307.12,749474831
2023-03-13,TSLA,315.21,315.21,310.88,313.15,313.15,1313686545
2023-03-14,TSLA,308.1,312.78,304.26,308.82,308.82,751509541
2023-03-15,TSLA,290.11,290.35,289.59,289.59,289.59,278540679
2023-03-16,TSLA,287.07,287.67,281.25,285.8,285.8,688020573
2023-03-17,TSLA,287.26,293.64,287.26,288.76,288.76,446389599
2023-03-20,TSLA,276.57,278.41,276.57,278.41,278.41,839022203
2023-03-21,TSLA,282.47,283.22,279.01,279.83,279.83,1891254536
2023-03-22,TSLA,280.52,280.52,279.86,279.86,279.86,281697639
2023-03-23,TSLA,286.81,286.81,284.08,284.08,284.08,494900039
2023-03-24,TSLA,284.14,287.83,283.58,285.07,285.07,574140230
2023-03-27,TSLA,279.48,279.48,278.35,278.35,278.35,636198603
2023-03-28,TSLA,285.35,294.11,284.08,286.95,286.95,1247085914
2023-03-29,TSLA,284.58,287.01,284.58,285.95,285.95,720800782
2023-03-30,TSLA,285.96,285.96,285.89,285.89,285.89,1026562455
2023-03-31,TSLA,278.43,279.44,275.71,279.44,279.44,549509254
2023-04-03,TSLA,274.65,276.49,271.56,276.49,276.49,918226460
2023-04-04,TSLA,269.29,271.81,269.29,270.57,270.57,1275595006
2023-04-05,TSLA,267.04,269.54,267.04,269.54,269.54,515485776
2023-04-06,TSLA,282.61,282.61,281.46,281.46,281.46,1278322964
2023-04-07,TSLA,272.06,272.12,272.06,272.1,272.1,825437132
2023-04-10,TSLA,259.35,264.34,259.35,261.47,261.47,1497819385
2023-04-11,TSLA,269.62,272.79,269.62,271.4,271.4,708845437
2023-04-12,TSLA,267.97,273.35,266.46,270.12,270.12,1005496004
2023-04-13,TSLA,266.36,266.36,261.41,265.77,265.77,780649060
2023-04-14,TSLA,270.68,272.9,270.68,272.9,272.9,755033474
2023-04-17,TSLA,270.3,272.14,268.93,268.93,268.93,934346821
2023-04-18,TSLA,278.93,281.65,278.93,281.63,281.63,1103866089
2023-04-19,TSLA,285.14,286.58,285.14,286.58,286.58,377945685
2023-04-20,TSLA,285.46,287.58,277.42,283.24,283.24,1890637981
2023-04-21,TSLA,300.39,303.08,297.59,299.09,299.09,262090959
2023-04-24,TSLA,292.22,296.04,292.22,294.73,294.73,530384479
2023-04-25,TSLA,302.33,302.33,298.47,300.4,300.4,755914292
2023-04-26,TSLA,302.76,305.42,301.92,302.8,302.8,1024441662
2023-04-27,TSLA,315.14,315.14,307.16,312.97,312.97,2059447369
2023-04-28,TSLA,326.25,330.79,325.59,325.59,325.59,262306731
2023-05-01,TSLA,327.2,329.74,323.96,326.01,326.01,589852770
2023-05-02,TSLA,323.24,325.15,319.61,320.08,320.08,223271685
2023-05-03,TSLA,322.21,325.55,319.43,323.94,323.94,815223758
2023-05-04,TSLA,319.45,319.45,315.79,318.66,318.66,941523768
2023-05-05,TSLA,335.0,337.4,330.87,335.27,335.27,2077596316
2023-05-08,TSLA,333.48,338.29,333.48,336.58,336.58,859946603
2023-05-09,TSLA,330.44,338.37,330.44,333.68,333.68,1496530218
2023-05-10,TSLA,332.84,335.39,332.84,335.39,335.39,1135458361
2023-05-11,TSLA,325.41,325.41,321.32,324.44,324.44,616057635
2023-05-12,TSLA,317.23,322.33,316.81,316.81,316.81,343474541
2023-05-15,TSLA,326.97,330.34,324.41,326.62,326.62,943400424
2023-05-16,TSLA,318.45,327.9,316.62,321.46,321.46,326760743
2023-05-17,TSLA,313.11,318.13,312.13,313.3,313.3,1739953531
2023-05-18,TSLA,320.39,321.21,317.69,317.69,317.69,725783804
2023-05-19,TSLA,326.74,329.53,321.41,327.41,327.41,1638597363
2023-05-22,TSLA,334.34,337.81,330.74,333.51,333.51,599658772
2023-05-23,TSLA,344.0,346.13,342.09,342.09,342.09,939924839
2023-05-24,TSLA,337.74,337.94,331.03,335.84,335.84,906960370
2023-05-25,TSLA,324.39,324.39,319.52,324.27,324.27,778573166
2023-05-26,TSLA,339.25,339.25,336.83,336.83,336.83,617015246
2023-05-29,TSLA,333.56,336.69,333.56,334.29,334.29,1012282593
2023-05-30,TSLA,334.95,334.95,329.58,332.36,332.36,458881260
2023-05-31,TSLA,341.97,343.75,341.97,343.75,343.75,387156205
2023-06-01,TSLA,347.2,348.74,347.2,348.74,348.74,1686120451
2023-06-02,TSLA,349.75,352.9,346.22,352.9,352.9,1237427906
2023-06-05,TSLA,374.92,374.92,372.71,372.71,372.71,832159731
2023-06-06,TSLA,366.34,369.42,364.27,366.94,366.94,2172371857
2023-06-07,TSLA,373.7,381.72,368.93,375.74,375.74,681182413
2023-06-08,TSLA,374.44,379.66,373.96,376.46,376.46,1768896834
2023-06-09,TSLA,382.22,382.22,375.32,379.18,379.18,888765919
2023-06-12,TSLA,396.77,396.77,389.0,394.14,394.14,432524508
2023-06-13,TSLA,399.8,403.86,391.58,399.37,399.37,2424337468
2023-06-14,TSLA,405.92,406.13,402.96,404.98,404.98,1449415933
2023-06-15,TSLA,415.97,420.44,415.97,416.19,416.19,743877836
2023-06-16,TSLA,411.72,415.38,410.81,412.61,412.61,1237430334
2023-06-19,TSLA,407.6,407.95,404.24,404.24,404.24,627828714
2023-06-20,TSLA,391.06,394.01,388.67,394.01,394.01,1315508896
2023-06-21,TSLA,374.68,379.13,371.25,375.29,375.29,190536219
2023-06-22,TSLA,394.05,395.28,387.08,395.28,395.28,433810863
2023-06-23,TSLA,384.7,390.97,378.1,384.72,384.72,1439491620
2023-06-26,TSLA,382.46,387.48,379.97,382.78,382.78,688624492
2023-06-27,TSLA,380.47,380.47,379.93,380.33,380.33,905977814
2023-06-28,TSLA,380.69,383.45,380.69,383.45,383.45,356529877
2023-06-29,TSLA,391.64,391.64,391.54,391.54,391.54,2424085549
2023-06-30,TSLA,398.18,407.85,395.94,400.25,400.25,1634034237
2023-07-03,TSLA,392.16,394.65,392.16,394.65,394.65,709157971
2023-07-04,TSLA,389.77,394.5,387.56,393.19,393.19,627454982
2023-07-05,TSLA,398.25,398.25,389.85,396.17,396.17,1483637406
2023-07-06,TSLA,393.34,396.3,393.34,393.91,393.91,2627982477
2023-07-07,TSLA,411.3,414.26,410.26,410.26,410.26,1417635462
2023-07-10,TSLA,417.42,421.34,410.11,415.53,415.53,2944137083
2023-07-11,TSLA,424.96,426.94,419.38,423.44,423.44,459931996
2023-07-12,TSLA,430.47,430.73,427.95,430.73,430.73,489242043
2023-07-13,TSLA,442.77,443.77,442.77,443.77,443.77,391946272
2023-07-14,TSLA,444.89,449.14,444.4,446.0,446.0,1042676070
2023-07-17,TSLA,433.19,433.19,431.98,431.98,431.98,888781631
2023-07-18,TSLA,436.49,436.69,429.06,436.53,436.53,730200218
2023-07-19,TSLA,432.69,432.69,425.35,429.69,429.69,1299902601
2023-07-20,TSLA,427.43,427.43,423.79,424.25,424.25,1675533004
2023-07-21,TSLA,427.89,430.73,427.89,430.73,430.73,320246815
2023-07-24,TSLA,441.26,450.61,439.42,444.49,444.49,559087631
2023-07-25,TSLA,446.1,446.1,444.94,444.94,444.94,1308420022
2023-07-26,TSLA,446.83,453.5,446.83,448.61,448.61,604164330
2023-07-27,TSLA,463.83,468.34,463.83,468.34,468.34,495499228
2023-07-28,TSLA,475.06,475.63,471.4,471.4,471.4,1473818452
2023-07-31,TSLA,500.57,503.32,500.57,503.32,503.32,368997327
2023-08-01,TSLA,515.12,517.46,510.07,510.74,510.74,667501446
2023-08-02,TSLA,491.11,497.09,488.98,488.98,488.98,974257709
2023-08-03,TSLA,501.14,501.14,493.46,498.52,498.52,566908261
2023-08-04,TSLA,500.53,513.48,495.86,503.54,503.54,1279702407
2023-08-07,TSLA,517.53,528.46,516.3,520.29,520.29,568592072
2023-08-08,TSLA,529.61,535.83,528.62,529.38,529.38,1862474275
2023-08-09,TSLA,524.35,535.82,523.16,527.81,527.81,741771811
2023-08-10,TSLA,510.16,512.15,510.16,512.15,512.15,1196614410
2023-08-11,TSLA,507.91,512.15,504.33,509.73,509.73,1251507137
2023-08-14,TSLA,495.85,499.25,490.43,499.25,499.25,548926987
2023-08-15,TSLA,489.39,492.29,489.39,492.29,492.29,233316876
2023-08-16,TSLA,502.72,511.85,493.11,499.84,499.84,993210767
2023-08-17,TSLA,517.93,521.4,510.81,521.4,521.4,835359733
2023-08-18,TSLA,521.86,531.48,521.86,526.83,526.83,1116534597
2023-08-21,TSLA,512.88,517.57,506.68,511.56,511.56,698247035
2023-08-22,TSLA,522.45,525.28,516.1,517.53,517.53,617842037
2023-08-23,TSLA,531.7,543.03,531.7,533.5,533.5,2669304548
2023-08-24,TSLA,521.68,525.69,521.68,525.69,525.69,330655485
2023-08-25,TSLA,524.92,524.92,520.67,524.19,524.19,1242473871
2023-08-28,TSLA,528.9,529.4,519.85,524.63,524.63,566642349
2023-08-29,TSLA,517.61,517.61,507.1,514.69,514.69,653944360
2023-08-30,TSLA,524.64,524.64,522.6,523.35,523.35,661313323
2023-08-31,TSLA,520.1,522.03,514.34,522.03,522.03,493947322
2023-09-01,TSLA,528.23,533.33,520.05,527.79,527.79,1126897959
2023-09-04,TSLA,512.24,518.17,512.24,516.46,516.46,1842494427
2023-09-05,TSLA,512.92,512.92,507.94,511.09,511.09,1060501977
2023-09-06,TSLA,523.0,529.39,512.8,520.66,520.66,851090645
2023-09-07,TSLA,520.88,520.88,510.63,516.08,516.08,442581727
2023-09-08,TSLA,536.53,539.11,536.53,539.11,539.11,1090710504
2023-09-11,TSLA,528.87,541.18,528.87,534.01,534.01,2916965728
2023-09-12,TSLA,537.77,543.48,537.28,537.28,537.28,636556173
2023-09-13,TSLA,552.5,562.83,546.22,550.23,550.23,638358025
2023-09-14,TSLA,534.4,534.4,530.43,531.32,531.32,571255153
2023-09-15,TSLA,505.57,514.45,505.57,508.68,508.68,596357847
2023-09-18,TSLA,487.55,494.31,487.55,489.89,489.89,154055004
2023-09-19,TSLA,505.97,509.3,500.13,505.84,505.84,1019951823
2023-09-20,TSLA,497.46,503.44,497.46,499.15,499.15,481621307
2023-09-21,TSLA,536.22,538.49,526.74,532.38,532.38,304396634
2023-09-22,TSLA,524.9,528.19,516.39,525.18,525.18,1256899699
2023-09-25,TSLA,531.03,531.03,527.86,527.86,527.86,417915296
2023-09-26,TSLA,549.76,564.79,547.19,548.88,548.88,652811232
2023-09-27,TSLA,580.54,584.31,577.39,577.39,577.39,1928224435
2023-09-28,TSLA,606.19,610.6,600.15,608.22,608.22,343421983
2023-09-29,TSLA,631.34,631.89,626.84,627.18,627.18,318916878
2023-10-02,TSLA,640.86,643.76,640.86,643.76,643.76,940181701
